Wavelength (nm),Position (mm),Counts
655,30.73884187500003,20220.0
655,30.706837875000026,19760.0
655,30.67464337500003,19760.0
655,30.642829875000032,19720.0
655,30.61163550000003,19220.0
655,30.57986962500003,19260.0
655,30.54724650000003,18600.0
655,30.515242500000028,18600.0
655,30.48366712500003,19300.0
655,30.451663125000028,20200.0
655,30.419040000000027,20480.0
655,30.38684550000003,19900.0
655,30.35565112500003,19900.0
655,30.32383762500003,19900.0
655,30.290833500000026,19120.0
655,30.25944862500003,19620.0
655,30.22806375000003,19980.0
655,30.19605975000003,19980.0
655,30.16386525000003,20080.0
655,30.13067062500003,20500.0
655,30.099857250000028,20520.0
655,30.068234250000028,19340.0
655,30.035849250000027,19340.0
655,30.004273875000028,19140.0
655,29.972650875000028,19380.0
655,29.939265750000025,20140.0
655,29.90807137500003,20580.0
655,29.875638750000025,20580.0
655,29.84406337500003,21460.0
655,29.81224987500003,20540.0
655,29.78043637500003,19740.0
655,29.74843237500003,20280.0
655,29.716237875000026,20280.0
655,29.684043375000027,21040.0
655,29.65227750000003,21220.0
655,29.620464000000027,21100.0
655,29.588269500000028,21100.0
655,29.55607500000003,21100.0
655,29.52445200000003,21220.0
655,29.49287662500003,20480.0
655,29.460634500000026,19600.0
655,29.428678125000026,18200.0
655,29.397245625000025,18200.0
655,29.36567025000003,18180.0
655,29.332047000000028,19360.0
655,29.301043125000028,20400.0
655,29.269277250000027,20360.0
655,29.237654250000027,20980.0
655,29.201459250000028,20980.0
655,29.173455750000027,21060.0
655,29.141261250000028,20840.0
655,29.108066625000024,20580.0
655,29.077062750000028,20580.0
655,29.04543975000003,21000.0
655,29.01424537500003,20140.0
655,28.98105075000003,20240.0
655,28.948237125000027,20480.0
655,28.917852375000027,20480.0
655,28.885276875000027,20020.0
655,28.853844375000026,20620.0
655,28.82126887500003,20860.0
655,28.79045550000003,21280.0
655,28.752069750000025,21280.0
655,28.725876000000028,21120.0
655,28.694253000000028,21140.0
655,28.66267762500003,21400.0
655,28.630245000000027,20620.0
655,28.597479000000025,20620.0
655,28.56647512500003,20920.0
655,28.534471125000028,20620.0
655,28.501848000000027,21400.0
655,28.47008212500003,20700.0
655,28.43864962500003,20700.0
655,28.406645625000024,20920.0
655,28.373879625000026,20320.0
655,28.342256625000026,20460.0
655,28.309871625000028,20500.0
655,28.27886775000003,20500.0
655,28.246863750000028,20960.0
655,28.214859750000027,20000.0
655,28.183236750000027,19560.0
655,28.150851750000026,19760.0
655,28.118657250000027,19760.0
655,28.087081875000028,20880.0
