Wavelength (nm),Power (mW),Position (mm)
725,12.0766023,10.546842000000009
725,12.074853300000001,10.45202062500001
725,12.0766023,10.35243675000001
725,12.069610899999999,10.250043000000009
725,12.0818429,10.18960687500001
725,12.0818429,10.13602875000001
725,12.074853300000001,10.05082762500001
725,12.069610899999999,10.009012875000009
725,12.0591279,9.94324275000001
730,0.0010545204500000001,99.9931642500001
730,0.0010628060599999999,99.94115775000009
730,0.00107316328,99.7398468750001
730,0.00109508585,99.5326305000001
730,0.00112563941,99.26888325000009
730,0.0011917524,98.9125053750001
730,0.0012668417599999999,98.2486128750001
730,0.00131690115,97.48651762500009
730,0.00140424618,96.52730250000009
730,0.0014852043900000001,96.06534000000009
730,0.00156996055,95.42930812500009
730,0.00166041275,94.78532287500009
730,0.00176467461,94.15133887500009
730,0.0019350495700000002,93.51130650000009
730,0.0021102575799999998,92.50132312500008
730,0.0023142934,91.55334750000009
730,0.0024325370299999997,90.55531800000009
730,0.00264416781,89.52933262500008
730,0.00280280483,88.9733107500001
730,0.00304723335,88.38733275000008
730,0.00317531635,87.53132100000008
730,0.00337227448,87.11731687500009
730,0.00368247106,86.48133262500009
730,0.00405808987,85.54131037500008
730,0.00442991086,84.48732150000008
730,0.0046840054899999995,83.51934337500008
730,0.0049783207,82.95532050000008
730,0.0053503145,82.32933750000007
730,0.00560544549,81.54333450000007
730,0.00595085612,81.03531862500007
730,0.00646336139,80.40933562500008
730,0.00670399231,79.54532287500007
730,0.0070818550699999995,79.13331900000007
730,0.009525740100000001,78.49733475000008
730,0.00994610946,75.81933337500007
730,0.0105636918,75.29731575000007
730,0.0112677699,74.65933125000006
730,0.0124614126,73.57733887500007
730,0.01317241,73.05732150000006
730,0.0143470261,72.40933575000007
730,0.014955958200000001,71.55332400000007
730,0.0159177926,71.13531937500007
730,0.0174851029,70.50333562500006
730,0.0196492292,69.53530987500007
730,0.0216299868,68.46331875000007
730,0.0239082929,67.54334662500007
730,0.025174593199999998,66.53731612500006
730,0.027769472599999998,65.58934050000006
730,0.029668926800000002,65.06932312500007
730,0.0326236295,64.42733812500006
730,0.0361059574,63.52932112500007
730,0.0397007316,62.51133675000006
730,0.044305779700000006,61.539310500000056
730,0.048820867999999996,60.49132237500006
730,0.0518499583,59.54134650000006
730,0.0554741418,58.94932012500006
730,0.0601570355,58.35534112500006
730,0.0630511931,57.51933187500005
730,0.0674659459,57.08132475000005
730,0.07386838840000001,56.43133875000005
730,0.0965645522,55.54132275000005
730,0.101253936,53.18131350000005
730,0.107552594,52.61333775000005
730,0.11459530700000001,51.96130387500005
730,0.123489561,51.32932012500005
730,0.13009969600000001,50.53931662500005
730,0.14423704099999998,49.569338250000044
730,0.15366773,49.07932462500005
730,0.167701277,48.44534062500005
730,0.18588775100000002,47.55532462500005
730,0.198069756,46.52533875000004
730,0.21189566199999998,45.897307875000045
730,0.228957404,45.24732187500005
730,0.251487159,44.48932237500004
730,0.26458632800000004,43.53134550000004
730,0.29078454800000003,42.56732025000004
730,0.309282506,42.06130462500004
730,0.340481609,41.42131987500004
730,0.364499545,40.46534325000003
730,0.388655928,39.82131037500004
730,0.415909686,39.19332712500004
730,0.45859869000000003,38.499335625000036
730,0.512050698,37.53531037500003
730,0.5674580459999999,36.49332300000004
730,0.59877825,35.54134687500003
730,0.6583213109999999,34.57532137500003
730,0.711911765,34.07330625000003
730,0.963856699,33.42932100000003
730,1.02706917,30.615302625000027
730,1.0959811,29.921311125000027
730,1.18302775,29.269324875000027
730,1.24209526,28.499323875000027
730,1.36679306,27.501342000000026
730,1.4683475,27.021329625000025
730,1.60617149,26.401347375000025
730,1.67629251,25.539334875000023
730,1.7958090199999999,25.115329500000023
730,1.98976416,24.461343000000024
730,2.23432388,23.53532250000002
730,2.55608582,22.547341875000022
730,2.75781308,21.58726950000002
730,2.94935028,21.07944412500002
730,3.19719152,20.632578750000018
730,3.34434188,20.13504037500002
730,3.51601723,19.86191100000002
730,3.8857930300000003,19.23011775000002
730,3.9680036700000003,19.05376237500002
730,4.00565518,18.95660737500002
730,4.0467604999999995,18.891408750000018
730,4.09183837,18.828400875000018
730,4.16075019,18.755391750000015
730,4.19270154,18.650807250000017
730,4.25626012,18.558986250000018
730,4.3003009599999995,18.508789500000017
730,4.36282298,18.44478150000002
730,4.39304719,18.357580125000016
730,4.43985173,18.317575125000015
730,4.51170048,18.253186125000017
730,4.58924752,18.15698362500002
730,4.67059575,18.055590000000016
730,4.7543603,17.955006000000015
730,4.7933924900000004,17.851802625000015
730,4.88095824,17.760981750000017
730,4.941406659999999,17.708784750000014
730,5.03208116,17.64539587500002
730,5.13847079,17.55681337500002
730,5.24313375,17.450609625000016
730,5.3536701,17.353978500000014
730,5.45746926,17.25239437500002
730,5.51688252,17.155810875000018
730,5.58527652,17.09661300000002
730,5.67508629,17.037986625000016
730,5.725691090000001,16.95521437500002
730,5.79650281,16.910589750000018
730,5.90082072,16.846581750000016
730,6.02379115,16.75518937500002
730,6.13294449,16.651414500000016
730,6.20669266,16.556783625000016
730,6.28441293,16.495395000000016
730,6.37249555,16.430625000000013
730,6.43881783,16.356187125000016
730,6.5581616899999995,16.253221875000015
730,6.64071785,16.206597000000016
730,6.761442870000001,16.142398500000017
730,6.81878347,16.057626000000017
730,6.90738391,16.015811250000016
730,6.99874898,15.951612750000013
730,7.089768070000001,15.887414250000017
730,7.18441373,15.824025375000016
730,7.33104581,15.756588375000016
730,7.4866591,15.656623500000014
730,7.56144384,15.554182125000015
730,8.176730950000001,15.453598125000015
730,8.16637371,15.237618750000015
730,8.22161231,15.183993000000013
730,8.3200084,15.121604250000013
730,8.42012931,15.051024000000014
730,8.51334631,14.993016750000015
730,8.627276870000001,14.928818250000013
730,8.78436398,14.856809250000014
730,8.86722095,14.755606125000014
730,9.01913084,14.651212125000015
730,9.12097655,14.609826000000012
730,9.25734919,14.544817875000014
730,9.333304129999998,14.456997375000013
730,9.43515077,14.416801875000013
730,9.599142709999999,14.354794125000014
730,9.75622889,14.252400375000013
730,9.94611438,14.158007625000014
730,10.0341514,14.057614125000013
730,10.203323300000001,13.956411000000013
730,10.3914812,13.857827250000014
730,10.503687,13.810392750000013
730,10.6780361,13.745194125000012
730,10.8627416,13.655611500000013
730,11.0560795,13.556027625000013
730,11.239060199999999,13.452824250000013
730,11.418586600000001,13.355431125000013
730,11.503173,13.252418250000012
730,11.6222817,13.202412000000013
730,11.756927699999999,13.139594625000013
730,11.813893,13.051202625000013
730,11.8932994,13.011007125000011
730,11.9951479,12.946999125000012
730,12.0762801,12.857035500000013
730,12.141877800000001,12.755594250000012
730,12.1556874,12.652009875000012
730,12.197116399999999,12.595812375000012
730,12.191936400000001,12.532614000000011
730,12.2022955,12.456604500000012
730,12.2161051,12.35621100000001
730,12.2161051,12.308824125000012
730,12.2126527,12.243196875000011
730,12.2074736,12.155995500000012
730,12.2126527,12.116609625000013
730,12.200568800000001,12.052030125000012
730,12.197116399999999,11.98902225000001
730,12.191936400000001,11.92482375000001
730,12.198843100000001,11.85181462500001
730,12.185031500000001,11.757802875000012
730,12.1867592,11.658409500000012
730,12.185031500000001,11.560206750000011
730,12.179854299999999,11.509629000000011
730,12.1867592,11.445001875000012
730,12.1764019,11.38142250000001
730,12.179854299999999,11.317414500000012
730,12.179854299999999,11.253406500000011
730,12.1867592,11.15182237500001
730,12.197116399999999,11.05161937500001
730,12.197116399999999,10.955797875000009
730,12.190211600000001,10.85883337500001
730,12.1867592,10.80501712500001
730,12.183306700000001,10.742628375000011
730,12.183306700000001,10.64599725000001
730,12.185031500000001,10.55622412500001
730,12.183306700000001,10.453020750000011
730,12.1781267,10.35600862500001
730,12.1867592,10.25323387500001
730,12.179854299999999,10.19822700000001
730,12.179854299999999,10.13602875000001
730,12.183306700000001,10.05720937500001
730,12.185031500000001,10.007631750000009
730,12.185031500000001,9.94324275000001
735,0.00107708536,99.9931642500001
735,0.00108646464,99.9395385000001
735,0.00109328607,99.82633387500009
735,0.0011094869000000001,99.64959750000008
735,0.00114802742,99.4089483750001
735,0.00120481536,98.9475097500001
735,0.0012888886,98.31585937500009
735,0.0013743263,97.48823212500008
735,0.0014288973499999998,96.59931150000008
735,0.00150802509,96.05333850000008
735,0.00162108915,95.42330737500008
735,0.00168930296,94.58534550000009
735,0.001795716,94.1553393750001
735,0.00194783274,93.49930500000009
735,0.00213269163,92.61733762500009
735,0.00233767355,91.61330737500009
735,0.0024700079799999997,90.61532550000008
735,0.0026120631,90.00334425000008
735,0.00279368214,89.3673123750001
735,0.00293693074,88.5793091250001
735,0.0032225755100000002,87.63933450000009
735,0.00342482895,87.12131737500007
735,0.0037273569,86.47533187500008
735,0.00407439347,85.56731362500008
735,0.00433104742,84.61333725000009
735,0.00460611909,83.91134475000007
735,0.0049241653,83.28531412500008
735,0.00541087002,82.57332037500008
735,0.0059057597400000005,81.54733500000007
735,0.00620265973,80.59731150000007
735,0.0067892974600000005,79.63933462500007
735,0.00716157365,79.11531675000008
735,0.00942265706,78.49933500000007
735,0.00973541046,76.04331375000008
735,0.0103574948,75.62330887500008
735,0.0110188903,74.97732337500007
735,0.0119212555,74.33533837500008
735,0.0125689776,73.55333587500007
735,0.0136456647,72.58531012500006
735,0.015081246599999999,71.65533675000006
735,0.016046848000000002,71.14132012500008
735,0.0171115698,70.50733612500007
735,0.0182412386,69.86130300000006
735,0.019567443799999997,69.21931800000007
735,0.0216404933,68.57733300000005
735,0.023904955,67.60330650000006
735,0.026541984,66.60932512500007
735,0.027934838700000002,65.55733650000006
735,0.0308538583,64.62731550000007
735,0.033032869400000005,64.10534550000007
735,0.0360475933,63.47331412500005
735,0.039805745499999996,62.577345000000065
735,0.043936463,61.547311500000056
735,0.0486482495,60.60133612500006
735,0.0541701156,59.607307125000055
735,0.057641151200000004,58.60132425000006
735,0.061161750599999995,57.98334225000006
735,0.0664819527,57.39731662500006
735,0.0698470321,56.59131112500005
735,0.07444260700000001,56.11134637500005
735,0.0953812196,55.48931625000005
735,0.101073863,53.29532775000005
735,0.111484718,52.60533675000005
735,0.118168871,51.60930750000005
735,0.125417151,51.00332700000005
735,0.136922099,50.36734275000005
735,0.14384558,49.55933700000004
735,0.158290874,48.66332025000005
735,0.16837690800000002,48.12334800000004
735,0.184223973,47.499317625000046
735,0.204242227,46.59134700000005
735,0.218311412,45.551312250000045
735,0.232551582,44.93533050000004
735,0.249732053,44.30334675000004
735,0.273989834,43.55730112500004
735,0.28925569500000003,42.61132575000004
735,0.317445374,41.55933712500004
735,0.35105412799999997,40.64131762500004
735,0.37416658599999997,40.14530325000003
735,0.39880050499999997,39.50931900000003
735,0.424750731,38.85733275000003
735,0.454273802,38.23730287500004
735,0.5012508480000001,37.565314125000036
735,0.5593225940000001,36.613338000000034
735,0.620744948,35.61330825000003
735,0.653242576,34.58532262500003
735,0.72755455,33.56133750000003
735,0.953581126,33.11532937500003
735,0.9870236970000001,30.63730537500003
735,1.04964338,30.23730300000003
735,1.15816132,29.607319500000028
735,1.2849363299999998,28.613338125000027
735,1.35335722,27.561301875000026
735,1.4533439000000001,27.037331625000025
735,1.5876265200000002,26.401347375000025
735,1.65997189,25.549336125000025
735,1.7753149099999999,25.123330500000023
735,1.9657332500000002,24.479345250000023
735,2.1948837699999997,23.55532500000002
735,2.52658059,22.60530150000002
735,2.71699857,21.60489075000002
735,2.91663082,21.11897287500002
735,3.14561091,20.64096075000002
735,3.42987338,20.164329750000018
735,3.55443032,19.652456250000018
735,3.88049637,19.094053125000016
735,3.9275889299999998,19.01999625000002
735,3.9659799100000006,18.956416875000016
735,4.004882650000001,18.891408750000018
735,4.04873351,18.828400875000018
735,4.1118646,18.757011000000016
735,4.178238100000001,18.662808750000018
735,4.21509333,18.559414875000016
735,4.27890709,18.463212375000015
735,4.3236115,18.41258700000002
735,4.368656779999999,18.348388500000016
735,4.4164313,18.284999625000015
735,4.46284236,18.221801250000016
735,4.53450484,18.15760275000002
735,4.6148696,18.061590750000015
735,4.68994491,17.95657762500002
735,4.780547690000001,17.863613625000017
735,4.82576294,17.76021975000002
735,4.88667702,17.708403750000016
735,4.97335428,17.645776875000017
735,5.01515763,17.557813500000016
735,5.0811898,17.518189500000016
735,5.18168882,17.454181500000015
735,5.28321089,17.361408000000015
735,5.3951419,17.26277662500002
735,5.45451976,17.156811000000015
735,5.52328117,17.101804125000015
735,5.60108619,17.037796125000014
735,5.66046499,16.962786750000017
735,5.76659432,16.865584125000016
735,5.84047521,16.815577875000017
735,5.9409732900000005,16.751379375000017
735,5.98908961,16.662987375000014
735,6.0641649200000005,16.621791750000018
735,6.137705410000001,16.558783875000014
735,6.21260935,16.495395000000016
735,6.29724003,16.431196500000016
735,6.41480181,16.357425375000016
735,6.48288149,16.261794375000015
735,6.60743797,16.160781750000016
735,6.73899008,16.066817625000013
735,6.8273749200000005,16.015620750000014
735,6.91695325,15.951422250000014
735,7.007044270000001,15.888414375000014
735,7.09866919,15.824406375000017
735,7.23926583,15.759017250000014
735,7.39641208,15.661386000000013
735,7.5383726499999995,15.556801500000013
735,8.07797816,15.462789750000015
735,8.06092471,15.242619375000015
735,8.139372799999999,15.185802750000015
735,8.22464004,15.120223125000015
735,8.320141580000001,15.057215250000015
735,8.419053629999999,14.993016750000015
735,8.50432366,14.928818250000013
735,8.67315568,14.862810000000014
735,8.83516669,14.758225500000014
735,8.92214105,14.659594125000014
735,9.067098609999999,14.564820375000014
735,9.167716839999999,14.513814000000014
735,9.29562096,14.450187000000014
735,9.38600581,14.385798000000014
735,9.48150642,14.321028000000013
735,9.650339370000001,14.258401125000015
735,9.82087571,14.164008375000014
735,9.99994297,14.063805375000014
735,10.173889800000001,13.956220500000013
735,10.2728019,13.861827750000014
735,10.398999799999999,13.807011375000013
735,10.5473679,13.746432375000014
735,10.624111599999999,13.663231500000013
735,10.753720099999999,13.619607000000013
735,10.915731099999999,13.554217875000012
735,11.0879745,13.463016000000014
735,11.2755671,13.361193750000012
735,11.3761835,13.263800625000012
735,11.485327999999999,13.20160237500001
735,11.5961786,13.139832750000012
735,11.669509099999999,13.062632625000013
735,11.7922965,12.967811250000013
735,11.8758595,12.916423875000012
735,11.9594242,12.850796625000013
735,12.010584600000001,12.757213500000011
735,12.0310485,12.663820875000013
735,12.0549258,12.597193500000012
735,12.0788012,12.532804500000012
735,12.0873265,12.463795875000011
735,12.0856222,12.35802075000001
735,12.095854600000001,12.261199125000012
735,12.0805055,12.212621625000011
735,12.0770941,12.14880412500001
735,12.0770941,12.06279337500001
735,12.073683599999999,12.02083575000001
735,12.0770941,11.957208750000012
735,12.073683599999999,11.862625500000012
735,12.066862500000001,11.758231500000011
735,12.0651582,11.662838625000012
735,12.070273,11.55201525000001
735,12.0651582,11.465433000000012
735,12.075389699999999,11.414236125000011
735,12.0651582,11.34941850000001
735,12.0651582,11.26159800000001
735,12.0583363,11.220831000000011
735,12.0617468,11.157394500000011
735,12.073683599999999,11.063430375000012
735,12.0805055,10.96203675000001
735,12.073683599999999,10.86159562500001
735,12.066862500000001,10.80163575000001
735,12.0685687,10.74281887500001
735,12.0583363,10.662808875000009
735,12.070273,10.61504100000001
735,12.070273,10.550223375000009
735,12.0634511,10.46464125000001
735,12.0719792,10.42320750000001
735,12.0617468,10.35200812500001
735,12.0634511,10.263997125000008
735,12.0481048,10.19860800000001
735,12.0566301,10.13602875000001
735,12.0600406,10.06301962500001
735,12.0651582,9.95743500000001
740,0.0010947457,99.9931642500001
740,0.0010996315,99.9164880000001
740,0.00110586507,99.8147610000001
740,0.00113366343,99.6476448750001
740,0.00114427758,99.3175083750001
740,0.00117662489,99.11191125000009
740,0.00124266728,98.7509613750001
740,0.0013263995700000001,98.09968950000008
740,0.00141484929,97.3104480000001
740,0.0014845981,96.3453273750001
740,0.0015723738899999999,95.7453476250001
740,0.00168457848,95.10931575000009
740,0.00176056108,94.2913087500001
740,0.00192549851,93.3933393750001
740,0.0020393879400000003,92.86332075000009
740,0.00220314655,92.23933800000009
740,0.0024275555000000002,91.3513222500001
740,0.00256570547,90.31133512500008
740,0.0027117741900000002,89.65730100000007
740,0.00289777086,89.04131925000009
740,0.0031769348,88.29732150000008
740,0.0033459161799999997,87.35134612500008
740,0.0036628184700000003,86.30931112500008
740,0.00400970976,85.40734125000007
740,0.00424035261,84.87932287500008
740,0.00449896243,84.24733912500008
740,0.00478587617,83.60530650000007
740,0.005096545460000001,82.96132125000008
740,0.00554789131,82.27933125000007
740,0.0060854968099999995,81.35331075000008
740,0.006702622609999999,80.35132837500007
740,0.00698380791,79.34734575000007
740,0.00933086085,78.31331175000007
740,0.00977997388,76.18133100000007
740,0.0103894854,75.61330762500008
740,0.011085105100000001,74.96532187500007
740,0.0118212456,74.31133537500007
740,0.012633366200000001,73.69130550000007
740,0.013406651300000001,73.05732150000006
740,0.014811396800000001,72.34332750000007
740,0.0155897487,71.35734712500006
740,0.017161643,70.34331562500007
740,0.018299624599999998,69.87130425000007
740,0.0202041356,69.22531875000007
740,0.0216747285,68.31734812500007
740,0.023089602100000002,67.62530925000007
740,0.024708777300000002,66.98932500000006
740,0.0272177349,66.30133425000007
740,0.0301082709,65.34330975000006
740,0.0335509103,64.35732937500006
740,0.0352730749,63.33334425000006
740,0.0387022083,62.34331575000006
740,0.041172334,61.843300875000054
740,0.0451755186,61.22731912500006
740,0.050041479,60.33330262500006
740,0.0558934626,59.339321250000054
740,0.0615124445,58.295333625000055
740,0.06810395279999999,57.33530887500005
740,0.0719973905,56.35132875000006
740,0.0941622638,55.78930612500005
740,0.0977595409,53.39934075000005
740,0.10378879199999999,52.93132987500005
740,0.113668648,52.29334537500005
740,0.12621691000000002,51.35932387500005
740,0.133884358,50.26933050000005
740,0.143291341,49.73131087500005
740,0.154353402,49.08932587500005
740,0.162561293,48.315324375000046
740,0.17857171800000002,47.36930137500005
740,0.190393766,46.85733262500005
740,0.207248624,46.185343875000044
740,0.216959597,45.35933587500004
740,0.231331811,44.937330750000044
740,0.245974283,44.29934625000004
740,0.261815847,43.65531337500004
740,0.280443986,43.007327625000045
740,0.307263166,42.30733537500004
740,0.341412,41.347310625000034
740,0.359972619,40.33132650000004
740,0.39565831,39.377302500000035
740,0.421565492,38.86333350000003
740,0.449702027,38.22330112500004
740,0.48023666,37.56131362500004
740,0.5148245840000001,36.935330625000034
740,0.569374941,36.30334687500003
740,0.632487761,35.343322125000036
740,0.7047711409999999,34.283332500000036
740,0.941227016,33.347310750000034
740,0.976288691,30.663308625000028
740,1.0393324800000001,30.23530275000003
740,1.10709586,29.59731825000003
740,1.17941084,28.965334500000026
740,1.30128418,28.323301875000027
740,1.45215075,27.311318250000024
740,1.60133187,26.295334125000025
740,1.6982572900000001,25.355311875000023
740,1.81827624,24.781335375000022
740,1.99409085,24.171306750000024
740,2.10146746,23.325343875000023
740,2.27879896,22.89133725000002
740,2.56148423,22.23054037500002
740,2.8760286500000003,21.42486825000002
740,3.18517862,20.65077150000002
740,3.35711637,20.01950212500002
740,3.51472571,19.71289237500002
740,3.81747028,19.15525125000002
740,3.85927479,19.036665000000017
740,3.90006765,18.988373250000016
740,3.9558629499999998,18.92417475000002
740,4.01519844,18.832782375000015
740,4.06054268,18.736818000000017
740,4.10302123,18.66561862500002
740,4.14752308,18.603182250000017
740,4.21798322,18.534983250000018
740,4.28456673,18.430779750000017
740,4.32299962,18.336196500000018
740,4.39548399,18.23561250000002
740,4.4430191599999995,18.18698737500002
740,4.49004909,18.124217625000018
740,4.53859568,18.06040012500002
740,4.58781794,17.996820750000015
740,4.6665375099999995,17.934003375000017
740,4.75402363,17.837181750000017
740,4.84943157,17.736407250000017
740,4.9000009900000006,17.632584750000017
740,4.99709602,17.537620500000017
740,5.06334193,17.484375750000016
740,5.15049044,17.422606125000016
740,5.19667752,17.335785750000017
740,5.26056485,17.293590000000016
740,5.35597326,17.22958200000002
740,5.46065299,17.13718950000002
740,5.56668127,17.03698650000002
740,5.6336014500000005,16.937212125000016
740,5.7027135,16.876395000000016
740,5.7912105700000005,16.814387250000017
740,5.84633183,16.733186625000013
740,5.95505675,16.640413125000016
740,6.029563019999999,16.592216625000017
740,6.140985059999999,16.527208500000015
740,6.2510594699999995,16.431625125000014
740,6.33264519,16.336184625000016
740,6.4120395100000005,16.271224125000014
740,6.50475081,16.206597000000016
740,6.64331205,16.135016625000016
740,6.70854701,16.032194250000018
740,6.84205163,15.938801625000016
740,6.92920014,15.888604875000015
740,7.053096780000001,15.823025250000015
740,7.11344369,15.736395375000013
740,7.209525439999999,15.695580750000014
740,7.34977331,15.630382125000015
740,7.9787792600000005,15.534798750000014
740,7.963617330000001,15.247381875000015
740,8.036063050000001,15.183802500000015
740,8.16579256,15.120223125000015
740,8.221390659999999,15.037784250000014
740,8.32247827,14.992588125000015
740,8.47410876,14.929008750000014
740,8.57014302,14.833425375000015
740,8.66617542,14.767226625000013
740,8.78579635,14.704409250000014
740,8.93742684,14.632590750000015
740,9.104221129999999,14.536007250000013
740,9.19014774,14.432803875000014
740,9.34346393,14.342030625000014
740,9.45129059,14.288785875000013
740,9.55574773,14.225587500000014
740,9.66525823,14.162389125000013
740,9.77140106,14.097619125000012
740,9.9432487,14.031991875000013
740,10.1150982,13.935598875000014
740,10.2970563,13.836396000000013
740,10.404883,13.737812250000012
740,10.5699915,13.633989750000012
740,10.687926800000001,13.585221750000013
740,10.8345039,13.523023500000011
740,10.918744799999999,13.437822375000012
740,11.023202,13.395388500000013
740,11.2169525,13.331428125000013
740,11.3702687,13.231225125000012
740,11.5185315,13.137594375000013
740,11.596032399999999,13.036629375000013
740,11.6651086,12.980003250000012
740,11.761140999999999,12.915995250000012
740,11.7931524,12.831222750000011
740,11.8420115,12.786598125000012
740,11.8908705,12.722828250000012
740,11.914457200000001,12.637389000000013
740,11.931304800000001,12.596431500000012
740,11.9565772,12.531613875000012
740,11.951521999999999,12.432601500000011
740,11.9532077,12.373213125000012
740,11.9599467,12.308824125000012
740,11.9548934,12.228195000000012
740,11.9548934,12.136612125000012
740,11.9548934,12.03602812500001
740,11.9414134,11.98983187500001
740,11.93636,11.925395250000012
740,11.93636,11.83743187500001
740,11.931304800000001,11.796998250000012
740,11.9245658,11.733799875000011
740,11.9279353,11.631025125000011
740,11.9346743,11.532631875000012
740,11.9245658,11.43723900000001
740,11.9279353,11.33860762500001
740,11.926251500000001,11.23659487500001
740,11.9245658,11.18982712500001
740,11.9380439,11.12543812500001
740,11.9245658,11.037427125000011
740,11.929621,10.93603350000001
740,11.9279353,10.83283012500001
740,11.921196199999999,10.737008625000009
740,11.9279353,10.63642462500001
740,11.9245658,10.58160825000001
740,11.93636,10.51902900000001
740,11.93636,10.431637125000009
740,11.9279353,10.39082250000001
740,11.9195124,10.325623875000009
740,11.9228819,10.229611875000009
740,11.9245658,10.13740987500001
740,11.916142899999999,10.030396500000009
740,11.9245658,9.97619925000001
745,0.00110316228,99.9933547500001
745,0.00111115264,99.9408720000001
745,0.00111964243,99.8062361250001
745,0.0011406172,99.5022933750001
745,0.00118256651,99.05761875000009
745,0.0012218524700000001,98.71533787500009
745,0.00128760666,98.33281387500008
745,0.0013298890699999998,97.68158962500009
745,0.00138915084,97.3211636250001
745,0.00148420304,96.71689762500009
745,0.00163002721,95.78530500000008
745,0.0017696924,94.72131487500009
745,0.00187922694,93.78934125000009
745,0.0019899268900000003,93.1733118750001
745,0.00212809368,92.5613306250001
745,0.0022276401499999997,91.77932812500009
745,0.00236281062,91.27531275000008
745,0.0025442589,90.63932850000009
745,0.00263847846,89.7893175000001
745,0.00279029587,89.36931262500009
745,0.0030579731200000002,88.73132812500008
745,0.00325490214,87.77330362500008
745,0.00345765807,87.12331762500008
745,0.00369370673,86.47333162500009
745,0.0040484460400000005,85.77533962500009
745,0.00424187965,84.77530987500008
745,0.00463457309,83.80533150000008
745,0.00492755362,83.29731562500008
745,0.005333397439999999,82.65733087500007
745,0.00553931613,81.77731612500008
745,0.00587640943,81.37131300000007
745,0.00642108671,80.73332850000007
745,0.0070113756,79.77130350000007
745,0.00922957679,78.72931612500007
745,0.00974006343,76.24933950000006
745,0.0103806751,75.62330887500008
745,0.0110212868,74.97132262500007
745,0.0117836798,74.34333937500007
745,0.012991499699999999,73.70130675000007
745,0.0141008904,72.71332612500008
745,0.0156557071,71.78930587500007
745,0.0172922682,70.74131775000006
745,0.018206474099999998,69.74333587500006
745,0.019511049699999998,69.21331725000006
745,0.0212243503,68.59333500000007
745,0.0222419912,67.77332775000006
745,0.0237150616,67.31131762500006
745,0.025860443200000003,66.65533087500006
745,0.028608063099999997,65.77331587500005
745,0.0319095452,64.78733550000005
745,0.0338931059,63.74334787500006
745,0.0360785234,63.16132275000005
745,0.0387010259,62.519337750000055
745,0.0407930238,61.77934050000006
745,0.045033732,60.799313250000054
745,0.0480666276,60.283344000000056
745,0.052946284999999996,59.631310125000056
745,0.0583948167,58.73334075000006
745,0.062450351800000005,57.753313500000054
745,0.06680784279999999,57.06932325000005
745,0.0713371628,56.44334025000005
745,0.0929890812,55.77930487500005
745,0.0966769512,53.40534150000005
745,0.10253417000000001,52.93933087500005
745,0.10925910500000001,52.29134512500005
745,0.119188,51.64931250000005
745,0.13188694699999998,50.74334212500005
745,0.14562055000000002,49.74531262500005
745,0.160372016,48.78933600000004
745,0.178310773,47.79330675000004
745,0.187605547,46.721315625000045
745,0.199553557,46.20734662500004
745,0.216991699,45.57931575000004
745,0.227437893,44.773310250000044
745,0.242022506,44.30334675000004
745,0.264700415,43.66331437500004
745,0.290014897,42.733341000000046
745,0.320685969,41.78131725000004
745,0.342062296,40.76133262500004
745,0.364940439,40.15130400000004
745,0.393809314,39.50731875000003
745,0.41423447,38.727316500000036
745,0.455451838,37.775340375000034
745,0.505096279,36.825316875000034
745,0.5409904409999999,36.30534712500003
745,0.596191734,35.66731500000003
745,0.634555588,34.71133837500003
745,0.685401494,34.07330625000003
745,0.7298228449999999,33.44332275000003
745,0.931332819,32.74133025000003
745,0.987795182,30.58734675000003
745,1.05141953,29.929312125000028
745,1.1193741799999999,29.28332662500003
745,1.19232549,28.647342375000026
745,1.27060642,28.005309750000027
745,1.35854783,27.365325000000027
745,1.50095287,26.731341000000025
745,1.66434387,25.779317250000023
745,1.8588806299999998,24.791336625000024
745,2.09505623,23.763303375000024
745,2.2297997499999997,22.73331750000002
745,2.43116543,22.24035112500002
745,2.68882676,21.65442075000002
745,2.82723433,20.963048625000017
745,3.02010588,20.642341875000017
745,3.28959269,20.22395625000002
745,3.51494201,19.709177625000017
745,3.7582798399999997,19.09538662500002
745,3.80258379,19.01899612500002
745,3.84971872,18.95660737500002
745,3.8783662,18.87459712500002
745,3.9361612900000003,18.783204750000017
745,3.9768004799999996,18.733198500000018
745,4.0325964800000005,18.668619000000017
745,4.10155114,18.578798250000016
745,4.14285669,18.47421375000002
745,4.185994620000001,18.413015625000018
745,4.2339619200000005,18.348817125000018
745,4.304914739999999,18.278617875000016
745,4.34622075,18.179176875000017
745,4.41667344,18.07621162500002
745,4.46630735,18.029777250000016
745,4.53159679,17.965197750000016
745,4.56757238,17.880996750000016
745,4.62103728,17.83799137500002
745,4.70864587,17.773411875000015
745,4.7977529500000005,17.674209000000015
745,4.897519480000001,17.580578250000016
745,5.0007836,17.480803875000017
745,5.0544147399999995,17.377791000000016
745,5.15318243,17.27720700000002
745,5.217805970000001,17.229820125000018
745,5.30724553,17.167002750000016
745,5.348051900000001,17.079610875000014
745,5.41450782,17.038986750000017
745,5.51877171,16.974978750000016
745,5.62719908,16.875204375000013
745,5.74245583,16.77762075000002
745,5.8027482599999995,16.67717962500002
745,5.8735352899999995,16.623220500000016
745,5.96980331,16.560403125000015
745,6.0204365300000005,16.474201875000013
745,6.0960534,16.432006125000015
745,6.19715219,16.368188625000016
